user_id,checkout_id,checkout_ts,is_approved,is_authed,loan_amount,apr,fico_score
3435-3144-LOJP,Y4P5L8EJR6OT4QV7,2016-11-28 18:27:49,0,0,474,Zero,680
8639-4849-UWWC,FACIC7E4LJ655ZC3,2016-11-28 18:43:18,1,1,758,IB,720
0678-8418-UYOT,2X3ODVM0OWY1U4ZD,2016-11-28 19:05:55,1,1,218,Zero,750
3332-4707-LQOM,XP1COU3T01E8FQVI,2016-11-28 19:16:44,1,1,198,Zero,840
6258-3139-ZNGM,BMW9557GE9P8EXRW,2016-11-28 19:16:46,1,1,361,Zero,640
9331-4986-XBWV,70YGC9ATKYOSSLT9,2016-11-28 19:18:28,1,1,514,IB,610
8525-8057-GAGJ,69BG37KBEO0SY4ZA,2016-11-28 19:31:21,1,1,364,IB,620
0445-7394-QORT,ONVQTAYLROA4XUAR,2016-11-28 19:46:36,1,1,259,Zero,740
0819-0183-HYJL,VMA4GBXBLMJY28AU,2016-11-28 20:10:25,1,1,208,Zero,800
0790-0287-SJFK,K9MPAL1OZSKIPBMR,2016-11-28 20:13:12,0,0,328,IB,700
5632-9522-DIAE,G80YG0ISWQRM0YL3,2016-11-28 20:24:26,1,0,653,Zero,820
8311-1062-HKFO,1IHY63E4MAQS8072,2016-11-28 20:28:24,1,1,217,Zero,710
2452-6157-ZCAD,R5L7N4MAFM545JMN,2016-11-28 20:34:03,1,0,238,IB,700
2693-9858-QJQS,QQMWAJ2RYIYWJQZ2,2016-11-28 20:49:54,1,1,189,Zero,650
6865-4157-HTZU,MFXZUVQ9KVGIGZTX,2016-11-28 21:26:31,1,1,130,IB,700
2539-8345-HIWO,GLUF7KPH4LZVQ59D,2016-11-28 21:27:30,1,0,1876,Zero,690
9278-4280-IOXB,1N90N1EAGFRIMIGQ,2016-11-28 21:34:50,1,0,713,Zero,690
1671-3885-YLRH,OGZN2SM0R9PNSF5B,2016-11-28 21:52:41,1,1,101,Zero,720
3585-2005-FHFB,R0X3F7IERESCA4AY,2016-11-28 22:34:03,1,1,171,IB,760
9482-4760-XQLL,C4OGWGCA2XFXYXIA,2016-11-28 22:43:22,1,1,109,Zero,780
8376-4026-VLLZ,9K6DAG145L37X7BU,2016-11-28 23:03:40,1,1,220,IB,620
8345-8987-VGIF,82NS176GQB8K33IW,2016-11-28 23:06:52,0,0,283,Zero,650
6838-2552-OLIA,ZHPGIX9VSUOQXJBZ,2016-11-28 23:13:51,1,1,294,Zero,680
6500-7969-KPEK,RIJZ90NOGVZU6ZPJ,2016-11-28 23:18:21,1,1,861,Zero,810
4007-9578-QFDM,F7KUHLTZ4QB8F5ND,2016-11-28 23:20:55,0,0,190,Zero,640
8403-8905-RJKO,EQ1D022KH9T8G3PC,2016-11-28 23:26:45,1,1,211,Zero,610
2416-5511-CFWW,YROZW8LKOA9GFR3L,2016-11-28 23:39:53,1,1,300,IB,650
5973-0781-TEYL,KJ5QH6NYDOH88S6V,2016-11-28 23:57:08,0,0,134,Zero,570
0819-0183-HYJL,4JDQS910W8YMSNAZ,2016-11-29 0:12:17,1,1,263,IB,800
6231-6276-JIES,EVYEZHWFKQU4R7U7,2016-11-29 0:29:30,1,1,146,IB,700
7912-8981-CPVF,QT3B288CIZ4XHVK9,2016-11-29 0:32:52,0,0,275,IB,670
5040-6182-NCOD,ODQ88LGI1ZNX72VR,2016-11-29 0:35:27,1,1,739,IB,640
9578-1441-LICW,XCRI8FPAZWFR6P5A,2016-11-29 0:49:36,1,1,112,Zero,780
0262-1124-LLYK,H06INSJDXFUDLAVY,2016-11-29 0:58:50,1,0,1425,IB,770
5598-6902-IOTD,GRXKT1CKJQZXIPJJ,2016-11-29 1:07:14,1,0,913,IB,790
0632-5067-PLZM,9LPYGMSG940ZT01U,2016-11-29 1:08:17,1,1,594,Zero,790
3925-2101-QPVV,LDMZO6YGM53R1F90,2016-11-29 1:11:51,1,1,722,IB,670
1215-3731-FNGX,W5W1UZ25KQ69UJMQ,2016-11-29 1:18:22,1,1,160,Zero,810
5104-1024-LKOA,J63K33PB2GSB678X,2016-11-29 1:21:06,1,1,456,Zero,800
8193-6467-BJNB,7PBBNKGH98QDAGRP,2016-11-29 1:25:13,1,1,520,Zero,620
0349-6594-UWPM,2QBRQ9RJQFMEZTMW,2016-11-29 1:32:23,1,1,489,Zero,830
0917-7765-NNPD,VI7OL2GU53S3148Z,2016-11-29 1:33:25,1,1,227,IB,720
1553-9865-OOAF,IBGM2RH9TVA0FEDM,2016-11-29 1:35:54,1,1,373,IB,650
2016-1214-VYEY,NDOY1MB6OIUXXKJS,2016-11-29 1:48:01,1,1,113,Zero,760
8012-1194-YGLQ,Q9JL5GB7T0TDP9F1,2016-11-29 2:14:03,1,1,163,IB,680
0719-9818-DYSM,9ZHI5SFSK7A7283P,2016-11-29 2:15:06,1,0,842,IB,660
0081-4781-YKTY,DPC677YDUK5SIXV5,2016-11-29 2:30:36,1,1,184,IB,760
7927-7222-XWHY,COJYOVAE0G5861LB,2016-11-29 2:43:11,1,1,162,Zero,760
0759-1180-ZHXQ,Z0JEB6OFPIZFRW93,2016-11-29 2:44:43,1,1,666,Zero,860
7119-9071-CPQO,7VK1ZDCR6PTMCPSK,2016-11-29 2:45:03,1,1,160,Zero,880
3925-2101-QPVV,VGY2HE1YCW1MSYL7,2016-11-29 3:03:24,1,1,288,IB,670
3978-7923-ACNV,X4YY09H4RPS703SZ,2016-11-29 3:48:41,0,0,754,IB,660
5002-4307-SRSA,VVNJ7GHXYBRUI8ET,2016-11-29 3:58:07,1,0,862,Zero,620
6586-5548-MGFZ,X7LJF5QKDK623Z8M,2016-11-29 4:01:17,1,1,492,Zero,660
5492-6538-UMPK,ISYVLE5HAOILPVDW,2016-11-29 4:13:35,0,0,160,Zero,650
4463-4756-ISWA,0BGUR0JSH7A4LCS9,2016-11-29 4:24:38,1,1,286,IB,710
7558-0142-UPDI,6ELV8TX9T01KQBMA,2016-11-29 4:26:08,1,1,146,IB,740
0969-2106-ULFN,L82NM32VDXO476BX,2016-11-29 4:26:08,1,0,606,IB,690
9273-0607-BJBH,8IO6SGRPAZ286KGO,2016-11-29 4:48:04,1,0,1077,Zero,640
4298-1469-AWDH,S9HBEDX1VE2W9TOM,2016-11-29 4:54:50,1,1,213,IB,700
8382-2293-GHYJ,CQKP26V6ASLM1SJL,2016-11-29 5:40:34,1,1,135,Zero,710
1671-3885-YLRH,2N2YTR2CKBPHZA3S,2016-11-29 5:46:59,1,1,286,Zero,720
5582-8720-BZUU,JWX1K6J9L81LXOU9,2016-11-29 5:52:25,1,0,1341,Zero,650
7695-2331-PAMC,RCMHOFVT0BDS4F09,2016-11-29 6:06:57,0,0,218,Zero,590
3203-4308-WSVS,OT3CS5MY69365O4H,2016-11-29 6:24:40,0,0,166,Zero,750
5902-4714-KYBY,EN5T34PFD1XZLNX1,2016-11-29 7:47:18,1,1,304,Zero,640
0962-4385-FOLB,QII0WXIPKPNR4K2L,2016-11-29 7:59:39,0,0,149,IB,650
4237-0092-ESBM,MKKV5O7S34MZ2YWK,2016-11-29 11:14:00,0,0,542,Zero,660
7991-6713-DVVW,7BWK0SLDA4W0DNZN,2016-11-29 12:24:56,1,0,709,Zero,610
9133-7362-PHZV,IEA80WOT5990A88E,2016-11-29 12:37:30,1,0,325,Zero,650
3225-4443-TABY,A55VZ3YRYY4QTESI,2016-11-29 13:21:57,1,1,255,IB,650
0750-6057-YDCQ,ZNEHAP9EJBYHJWCQ,2016-11-29 13:27:51,1,1,336,IB,660
2684-3645-WYHF,9Z5G14EW40E7RBK3,2016-11-29 13:38:47,1,0,1156,Zero,770
5838-0373-EWBJ,3I12E7K6C7BDPGVF,2016-11-29 13:59:48,1,1,157,IB,700
6962-2009-NNVI,15MFLLU7ODFNOWLE,2016-11-29 14:20:16,1,0,276,IB,710
2764-6880-PLJH,VI9PX43UGMXAP2NH,2016-11-29 14:31:40,1,1,104,Zero,730
7335-6816-BCQJ,IZBCRI4JUM88HWDO,2016-11-29 14:35:53,1,1,104,Zero,730
3547-1617-BHFL,N5UJBTF1S0BCU48Y,2016-11-29 14:38:29,1,1,101,Zero,700
4863-0760-NXIL,ZB34XDMQPERPESIN,2016-11-29 14:45:14,1,0,208,Zero,680
8407-0168-XHEG,ASPPFAOLOHOGD9OM,2016-11-29 14:56:17,0,0,220,IB,800
8083-9092-PRDG,E5PCSQ83RPAZ4OU9,2016-11-29 15:06:45,1,1,266,IB,710
3554-2878-CILD,V0JBPTK9KNN0AFX8,2016-11-29 15:16:09,1,1,141,IB,630
3401-3549-KUEA,JRA69U8Y3WD4YF8Y,2016-11-29 15:25:29,1,1,761,Zero,720
4760-8004-CERS,RSDIPQACQQJ67WD4,2016-11-29 15:44:25,0,0,249,IB,540
3653-4678-VTRA,Q43SU6W2FPOSC75J,2016-11-29 15:45:20,1,1,286,Zero,830
3361-0047-GKCZ,NJMF2R6N0BPAWZJD,2016-11-29 15:51:32,1,1,319,Zero,790
3218-4452-VUGN,38BKTQZF0U9WH47Y,2016-11-29 15:56:49,1,0,281,Zero,700
1189-6540-AFWL,9NIHC2LQOZ1IYM2O,2016-11-29 16:00:03,1,1,455,Zero,790
3904-9020-ZFJB,39R6DFQ8N6NV9U6U,2016-11-29 16:14:03,1,0,130,Zero,770
7565-5698-NWGU,9KA9UBFKK1LCUTMS,2016-11-29 16:25:04,0,0,149,IB,570
5883-7663-VBXG,WWQ6KIJDET8NNCV5,2016-11-29 16:36:47,1,1,208,Zero,640
0759-0438-UVFY,MSVLUIH3YO8197Y7,2016-11-29 16:46:50,1,1,1072,IB,650
8686-2505-DLBA,GON9T8Z0FP1KMOZX,2016-11-29 16:50:17,1,1,115,Zero,850
2648-2103-LBIV,39MVT2P5WU4ZYV18,2016-11-29 17:12:05,1,1,265,IB,640
3739-1161-MRIQ,WENW78UHL35CN2VS,2016-11-29 17:16:50,1,1,555,IB,640
4340-8610-NMSO,34B1U23MVLP4HQW6,2016-11-29 17:22:00,0,0,428,IB,610
5656-1174-ROHJ,1QBND1AHOW00OQPM,2016-11-29 17:39:13,1,0,685,Zero,790
5181-9288-IFBM,NWHUNJVB263U8XMP,2016-11-29 17:46:17,1,1,180,IB,670
7809-0874-QERP,WSMS6R19GS3KDQ8R,2016-11-29 17:46:33,0,0,821,Zero,590
6129-8297-DBFA,OZJ2NOVZCYCN4R52,2016-11-29 18:04:17,1,1,542,Zero,840
1754-5116-DYKX,RHFJQZCJON9327VR,2016-11-29 18:06:39,1,0,249,Zero,650
3925-2101-QPVV,BIRQENTPP73FGF16,2016-11-29 18:12:51,1,1,395,IB,670
6243-7760-XHEA,63K0JHQZM0SACEJE,2016-11-29 18:18:02,1,1,191,Zero,810
7320-0862-NSHV,T8QS6XQA1PUISCQW,2016-11-29 18:21:32,1,1,359,IB,620
4731-6784-XKTH,LVT6DAR48A7K2ESA,2016-11-29 18:27:48,1,1,119,Zero,640
1834-5861-TIWV,4DK7BITPS2KA23WO,2016-11-29 18:37:53,1,1,937,IB,790
8221-5115-MEJV,FB8PB890F0U341F9,2016-11-29 18:48:04,1,0,551,IB,650
8208-6493-BHKX,SHJY6ECV0EW68K1Q,2016-11-29 18:50:12,1,1,133,Zero,730
2208-1553-DTXS,AVTPDTAA4AS1MITA,2016-11-29 19:11:02,1,0,2487,IB,750
4186-2232-BEWN,Q6KK3PFZEY53ZJGF,2016-11-29 19:12:22,1,1,184,IB,700
5747-3877-TWNE,33VYJA1ORT1CJ9P6,2016-11-29 19:20:09,1,0,441,IB,720
8379-2551-YSFO,TSKTLW9OY1U572GV,2016-11-29 19:24:44,1,1,481,IB,670
9555-4460-TAVV,2OKBLX1CL7YJYZTX,2016-11-29 19:31:04,1,1,261,IB,680
5365-2695-KLAO,O2HLT4PR8OF3DWM3,2016-11-29 19:38:53,1,1,744,Zero,790
3722-0044-QUCH,HD67YT7ZEMERHQ23,2016-11-29 19:52:40,0,0,276,IB,610
6495-8643-NROZ,APZPD908HHGZBHYN,2016-11-29 19:55:03,1,0,1381,Zero,620
8949-4780-QWAY,JUOXWI03BDZU2VHL,2016-11-29 19:56:42,1,1,265,Zero,880
9661-8446-XFTM,2UYQUY95XF4849OH,2016-11-29 20:05:41,1,1,329,Zero,780
0660-9857-ILEI,JFJWMMAVUT28VKU7,2016-11-29 20:07:15,1,1,195,Zero,780
1684-9614-VRUT,GW33NEAD6YT7DV51,2016-11-29 20:25:21,1,1,311,Zero,720
0349-7013-KUVG,FOZQLMFCHA5HM7BI,2016-11-29 20:26:11,0,0,389,IB,550
5961-4038-MCVT,PFDKQM95GN1EVJMR,2016-11-29 20:43:15,1,0,260,Zero,670
0671-1270-YHPS,LURH6T9IA6SI25E5,2016-11-29 20:43:16,1,1,264,Zero,700
7968-7220-SNAA,DJ9VME4MM1XK7PAA,2016-11-29 21:11:47,1,1,262,Zero,690
8634-7556-GNGN,MR3TJI6FLDTZ8QDW,2016-11-29 21:20:50,1,1,248,Zero,760
1720-9255-FZIK,V5UI366RI6E2GKQU,2016-11-29 21:37:31,0,0,253,IB,640
0722-9800-ECUR,JTXLV8TOLGPOVOT6,2016-11-29 21:47:26,1,1,102,Zero,840
8189-8139-CPZU,MJ87MXRSKVB2SNVP,2016-11-29 22:15:26,1,1,272,IB,700
4495-4856-DSQY,475TKOZ98D7SQZ5V,2016-11-29 22:30:57,1,1,3399,IB,750
4326-7620-HOEU,O48CHRVNHIKS56BT,2016-11-29 22:35:56,1,0,200,Zero,680
9067-9890-POWV,FL8BI7ULSU45EK62,2016-11-29 22:51:42,1,1,657,Zero,760
8102-0573-QLUF,WCBW64XWP3LLZUGB,2016-11-29 23:01:35,1,1,191,IB,690
1485-7986-KIYE,F44N1FNFGDS41W6Z,2016-11-29 23:16:56,1,1,866,Zero,810
8079-0428-CFYN,TKPOGJKJIBSVKXAC,2016-11-29 23:18:36,0,0,1361,Zero,680
8481-1874-EZKZ,8KBBE5ZMWYZAA476,2016-11-29 23:24:35,1,1,276,IB,780
1603-0981-LBTG,60YQ06UUWVX2SFB0,2016-11-29 23:51:30,1,1,194,IB,560
6845-6230-ZSLY,NN57Q4A2FZ2DF7O3,2016-11-30 0:58:28,1,0,874,Zero,600
3489-8434-QTPB,ZMI19ZH1YJWVX786,2016-11-30 1:17:27,1,1,668,IB,690
2932-2325-KKKS,CXYJYT91UDBDSYHT,2016-11-30 1:33:20,1,1,222,IB,650
7687-8340-JQJZ,91MW8YKSNGPVRUU5,2016-11-30 1:34:00,1,0,291,IB,740
9155-2630-TZJL,Y72BSLYZ0JGCS5D5,2016-11-30 1:43:28,1,1,128,IB,740
4866-0917-PQEP,UQ394154QJ8772XD,2016-11-30 1:46:41,1,0,310,Zero,600
2995-2642-RKAB,PUCGRAYG2CSIUHLV,2016-11-30 1:52:56,1,0,133,Zero,640
8178-7563-RIVV,6PKHUDU6GERDFXLZ,2016-11-30 2:10:54,1,0,138,Zero,580
6222-8086-UDEC,CQYI5VWT2T937FI8,2016-11-30 2:12:45,1,1,1155,IB,710
2057-6791-QSJF,TB72O8SC1Y91JUPG,2016-11-30 2:19:01,1,1,1089,Zero,730
1796-8938-MFXM,70X834BPNIRYTWQX,2016-11-30 2:39:24,1,1,165,IB,630
8619-2302-ZDEE,VWFEAENMXG6DPJWD,2016-11-30 2:39:57,1,1,297,IB,620
6906-4922-IYOH,JHXTS98CDBU2H9A6,2016-11-30 3:03:24,1,1,935,Zero,780
8470-1782-YUEM,25CLDWE2IMKHSPF8,2016-11-30 3:15:59,1,1,103,IB,670
0883-3194-XVFX,P4QMAOHAMAIW1F6G,2016-11-30 3:53:09,1,1,926,Zero,720
1302-1876-UOSF,388VQAGNRRJCX9DQ,2016-11-30 3:58:11,1,1,330,Zero,790
6488-1609-CWFS,Y647RLMB8S4AIEO7,2016-11-30 4:07:44,1,1,145,IB,690
5380-0613-ZWLR,DXMNP4UCSMARIPBJ,2016-11-30 4:12:07,1,1,234,IB,600
2657-0873-LXMK,RTZ2YU9CM30W2F68,2016-11-30 4:33:26,0,0,369,Zero,640
9775-6002-TWBR,Y6LGYXGHCK6OLJ5C,2016-11-30 4:51:31,1,1,159,Zero,620
9962-4809-BDMO,4CD5PA1HP16C9EDE,2016-11-30 5:47:44,1,1,124,IB,760
2776-3069-VBQM,JEVFLOLVY3DIWPZS,2016-11-30 5:48:49,1,0,254,IB,710
6470-3357-JEED,F93QYAVAH3WH59EA,2016-11-30 5:58:47,1,0,307,IB,880
6496-0088-YVQO,MWDC6ZMOR13KKXX9,2016-11-30 6:26:07,1,1,261,IB,710
9266-9321-PWBV,4UGEJQQY8G8P9OBA,2016-11-30 7:03:25,1,1,271,IB,700
9273-0607-BJBH,GBXDCI3Z5I4J7ZJ6,2016-11-30 7:12:37,1,1,130,Zero,640
0191-9426-WLGW,4N444F24G7JEZ37V,2016-11-30 8:04:49,1,1,165,Zero,560
9677-3217-YSCC,MMXPO5KMI4EQ9RA2,2016-11-30 8:47:03,1,1,330,Zero,830
4284-8879-YEUZ,I1UJL33864PGYFD5,2016-11-30 8:56:54,1,1,130,Zero,680
1445-9257-LDEJ,YZ52L5QQ1O22IFAX,2016-11-30 8:59:03,0,0,211,Zero,570
1529-1865-DJLZ,HXW6SXUS0SV2SPI6,2016-11-30 10:22:55,0,0,310,Zero,550
1734-1900-QTFT,Z95H0J2DNYQMPP2X,2016-11-30 10:28:36,1,0,423,IB,860
0834-9448-GFOE,Z80VZIEYH3YW2ZXW,2016-11-30 10:37:03,0,0,146,Zero,660
3412-7479-YWCS,IGN5XUL8816M3GA4,2016-11-30 10:43:34,1,1,266,Zero,770
5162-9563-GDFV,2GVAH157TCRAR1Q3,2016-11-30 10:52:16,0,0,1781,IB,680
1551-0207-OUOM,O7UJTP6BFQOKNXWT,2016-11-30 11:49:18,1,1,321,IB,690
4916-9511-HTQV,MSPS1GYYWAJWNK0A,2016-11-30 11:57:11,0,0,318,IB,610
1891-3969-VNBH,VZDY5RXVQO018F13,2016-11-30 12:44:57,1,1,122,Zero,710
1747-8704-AADL,VX88T4QSBJ9VF7HH,2016-11-30 13:27:55,1,1,315,IB,680
4167-0504-RTSP,648AHJFNP4D2PLQS,2016-11-30 13:32:52,0,0,213,Zero,620
4457-3196-OSFD,FCA9PVJG1D30YPSS,2016-11-30 13:46:01,0,0,161,IB,660
2835-3310-DNJK,BLUOL1SHRI6KPBHH,2016-11-30 14:00:58,0,0,211,IB,600
9409-7098-ATKF,WAMG1OMK64O9RKP5,2016-11-30 14:17:52,1,1,160,Zero,800
3969-6358-OTNS,CNUEN37XUWPYPNLY,2016-11-30 14:43:26,0,0,769,Zero,640
3869-5992-TOQX,9LIMKYYEII9XOP4F,2016-11-30 15:13:08,1,1,198,IB,620
3793-7039-CKNJ,UNW27XJ4MOLL632Y,2016-11-30 15:31:26,1,1,355,IB,670
8197-4790-YLVM,9DZ7LI596DF76RAZ,2016-11-30 15:44:11,1,1,106,Zero,710
0544-9870-JMEY,74ICWWFNG3Q6186I,2016-11-30 15:44:34,1,0,190,Zero,660
7616-0179-HWRS,XGZ9DZNIZKDF7ZJR,2016-11-30 15:53:31,1,1,170,Zero,690
8923-9107-DNCO,T557ERD7T44M6ZRW,2016-11-30 16:24:59,1,0,918,Zero,740
0276-8945-PXEC,ZO5TP6LVA3UEJJJV,2016-11-30 16:40:34,1,1,245,IB,610
1634-3226-UJJY,9WQB8G4S468Y0MSJ,2016-11-30 16:54:44,1,1,363,Zero,710
9863-9424-ZBBO,P6CT898OOFUXUL49,2016-11-30 16:58:09,1,1,860,Zero,650
2038-8457-XSQF,YKL4I8ORTKX1Z8RV,2016-11-30 17:08:09,1,1,117,Zero,730
3199-3948-IUEP,HQFNQZBK4GS21K3S,2016-11-30 17:10:02,1,1,195,Zero,770
4704-8208-AVZG,RI4WTVDJBNQAZSEK,2016-11-30 17:18:56,1,1,137,Zero,720
6813-8618-JTFN,B3VMN9AFL57JY8X3,2016-11-30 17:32:40,1,1,1257,Zero,720
5666-9502-YWEH,3T9TL0MHOFLX8OMA,2016-11-30 17:41:52,1,1,119,Zero,670
5039-2412-WWGQ,AVZPD5SXSMLBPJJT,2016-11-30 17:43:43,0,0,378,IB,660
2052-3662-FJXD,VYSR0ASNEXXT8ZBX,2016-11-30 17:51:17,1,1,168,Zero,850
4217-9385-PKWV,8LOUS8JDXV30R6YZ,2016-11-30 17:54:36,0,0,891,IB,730
1288-1142-CGOU,CB652W9Z9HWBS235,2016-11-30 18:04:29,1,1,201,Zero,730
7004-3360-ORYC,P4HV3TRE2X1NGN3T,2016-11-30 18:09:06,1,0,189,Zero,650
6290-6432-YUBQ,UV6OHEJQVUG3YE9S,2016-11-30 18:15:33,1,1,209,Zero,770
8275-4285-GZFI,2S34CE5EXOGRRSBZ,2016-11-30 18:24:39,1,1,379,IB,700
3804-4481-GSFR,F7JBFQXDVH05PO0L,2016-11-30 18:25:29,1,1,453,IB,740
7471-5542-CDXE,T6WPGY50O2F7R4H7,2016-11-30 18:42:32,0,0,240,Zero,710
9888-3082-RNXV,W5TWNXJZNR4BMDY5,2016-11-30 18:47:23,1,1,199,IB,620
3330-4773-IEYK,18N1U5CZOBLWKZEV,2016-11-30 18:57:50,1,1,215,IB,640
8715-0243-OFMT,UHXX5WOUPUG8BA9G,2016-11-30 19:00:52,1,0,863,IB,730
4348-9814-YJJS,5B6KKRY54S67UD6G,2016-11-30 19:04:21,1,1,417,Zero,640
6169-5921-EBET,KEDMBWGLL6ONDUGZ,2016-11-30 19:14:09,1,1,407,Zero,680
9888-3082-RNXV,KPHZ2YQP3KB6H4OA,2016-11-30 19:16:51,1,1,199,IB,620
7714-4431-TDBB,WHZO55HXO9OQTCMH,2016-11-30 19:18:44,1,1,1590,IB,770
3155-5292-ZLJG,W7BT7UO5MUMKON14,2016-11-30 19:20:56,1,1,106,Zero,670
3041-1780-FUGD,DB9WPO4WC3OZZRLJ,2016-11-30 19:26:46,1,0,574,Zero,560
3187-3182-AZWA,S8CT03SNCTDWP9U4,2016-11-30 19:35:47,1,1,114,IB,640
8377-3711-HXCE,LNBKBEWV4900740G,2016-11-30 19:35:53,1,1,275,IB,750
5322-5463-RYVI,B1I9V2VF3VSMM6ZZ,2016-11-30 19:39:02,1,1,866,Zero,710
7393-6571-SRXT,HZ4O2MZL2QXLK0GZ,2016-11-30 19:40:59,1,1,463,Zero,730
2955-0065-IWBV,1L5MHKGMW30536DI,2016-11-30 19:53:12,1,1,706,Zero,900
1828-6463-PHVM,4YGQERUACWAEXFT8,2016-11-30 19:53:17,0,0,321,Zero,680
4779-4330-JSWC,F9WLDMGV2EGJRUA0,2016-11-30 19:58:06,1,1,234,Zero,630
6985-0645-HTCS,35308BH4KMX30K5Z,2016-11-30 20:04:10,1,1,2731,Zero,690
0013-9043-ZFNN,41DRBZJERQ18CO35,2016-11-30 20:18:21,1,1,274,Zero,930
0844-2844-POAR,U3MZW7EHPQJ4AZQN,2016-11-30 20:22:39,1,0,159,IB,730
8917-0029-KPEC,OEB2OFPK5HPLP09V,2016-11-30 20:39:19,1,1,277,Zero,710
3855-4655-RELS,CXWMTQM7HLK4RPUX,2016-11-30 20:39:52,1,1,1089,IB,700
0069-1171-MROG,GFL64QCNUMW4G4EE,2016-11-30 20:50:33,1,1,742,Zero,790
3036-8192-PKGM,D9XAK1C2AKEXIPJA,2016-11-30 20:51:19,1,1,108,IB,670
3260-1670-SZKE,PW8I2ZGG6ZQT6FSB,2016-11-30 20:51:51,1,1,214,Zero,720
4531-0139-VDTT,GM4NSIH5CCRLUYK3,2016-11-30 20:53:20,1,1,768,Zero,790
0578-7649-FKRG,IY9EP6YA534W6ENY,2016-11-30 20:57:12,1,1,2647,Zero,780
9252-7281-LGUR,WZQF9KT51BIKCT6H,2016-11-30 20:58:52,1,1,1812,IB,830
2265-8401-OWZS,R2UZVE8LEHDAK9KV,2016-11-30 20:59:13,1,1,217,IB,710
0457-8748-UZQB,PXG270Z2WD4VDPI4,2016-11-30 21:06:55,1,1,119,Zero,720
1796-5710-IHGI,TGF31HTURWQU2IXX,2016-11-30 21:12:27,1,0,140,IB,730
9379-9210-PLOJ,N5G0QXSDKEOKSTXV,2016-11-30 21:15:04,0,0,111,Zero,580
7986-8644-IZTJ,JC97INVZSHBVEL07,2016-11-30 21:15:26,1,1,173,Zero,740
4962-5817-LPTX,49ED584RCIAEM51O,2016-11-30 21:16:11,1,1,1222,IB,810
0755-9312-JOOL,7Z1W9NBMA13EMSYW,2016-11-30 21:16:45,1,1,304,IB,670
9215-1844-ATMN,KQ2F0RQ5HI0GEGUS,2016-11-30 21:31:11,1,1,132,IB,660
3695-9724-NGAO,5DN0ZW6I8STV9UG9,2016-11-30 21:33:16,1,1,212,Zero,710
9548-5298-IDVU,2ADSQE5EYWKTZKC4,2016-11-30 21:51:23,1,1,815,IB,640
1114-1757-XHSX,ACB9WTQM0SJK46TW,2016-11-30 21:55:32,1,0,554,IB,690
3285-2933-SEUR,HFDGVO3E98TD66T0,2016-11-30 22:33:09,1,1,224,Zero,850
8005-5676-FZMF,V0M4UR9G114LHCR3,2016-11-30 22:37:52,1,1,165,IB,690
1068-2956-JOBZ,O1FI2X0LKXJ92C8P,2016-11-30 23:03:52,0,0,170,IB,620
9868-3908-IMCD,M9K6S17HW76Y6P1I,2016-11-30 23:06:59,1,1,3646,Zero,760
1743-2025-HARG,PW9PIW4AYMO6QUX2,2016-11-30 23:08:08,1,1,290,Zero,800
0383-1357-DRAK,UB2UL66JM39KW4VF,2016-11-30 23:13:08,1,1,570,Zero,820
0445-5616-AOID,8FPPL3XZ4IS4T5U8,2016-11-30 23:14:33,1,0,251,IB,830
7322-3487-OZDT,15CCNMTZZYAYTX14,2016-11-30 23:31:41,1,1,706,IB,810
5585-2402-RYKA,8N03SSKQ4YJBCASR,2016-11-30 23:38:17,1,1,107,Zero,860
3114-9388-DPLZ,41PV0YJBV5DJFFJ8,2016-11-30 23:39:44,1,1,1289,Zero,880
9606-2935-WUBJ,AJC9HTA0EKSOXZYS,2016-11-30 23:45:36,1,1,469,Zero,690
0417-5724-ARRU,JYOCJLU7YL10Z9BP,2016-11-30 23:48:50,1,1,2731,Zero,810
9099-3366-HSKE,Q4HN1862OD1FQ66H,2016-11-30 23:49:56,1,1,343,Zero,780
8590-2960-BOJX,5BO4YZV5P9H66AS0,2016-12-01 0:07:18,1,1,150,IB,710
9235-7734-UGKB,BOPW3OH34GN40Z55,2016-12-01 0:27:49,1,1,489,IB,740
1361-4007-DWIG,X1IW8EEOTUNA402A,2016-12-01 0:30:44,0,0,200,IB,520
8754-3836-GKVG,0XXBKPKYDM7DWDKO,2016-12-01 0:47:54,1,1,501,Zero,720
4447-8942-FIJK,WC6VAQM8JQHW4AOZ,2016-12-01 0:48:14,1,1,488,Zero,900
3700-8410-SQDQ,9RWGOOITPVB0DKLC,2016-12-01 0:50:43,1,1,564,Zero,810
4237-4030-AYYU,1LW9YBJPJC33SAXU,2016-12-01 0:51:35,0,0,156,IB,710
1387-7821-ZSYH,3BNAQ37I6XFIT2DO,2016-12-01 1:13:34,1,1,144,Zero,800
9809-0613-THYS,7SQ0FY5PVOMLF293,2016-12-01 1:14:43,0,0,135,Zero,530
1726-9402-PJUT,YJWAGRLENXQ8TCOH,2016-12-01 1:17:39,1,1,405,IB,680
9495-6253-FVTH,XGGP768XBVONFO8Z,2016-12-01 1:32:26,0,0,357,Zero,580
0454-6980-KJYQ,QMSRR95NZLMCXAH5,2016-12-01 1:50:26,1,1,758,Zero,810
4791-4861-KFRY,APQLVE3Z7GYDSZPU,2016-12-01 1:51:40,1,1,228,IB,610
3633-8394-QSUO,NUWN049UMSYGEDBW,2016-12-01 2:31:34,0,0,147,IB,580
